,monoton_uniform_mean,monoton_corr_uniform_mean,faithfulness_correlation_uniform_mean,monoton_mean_mean,monoton_corr_mean_mean,faithfulness_correlation_mean_mean,monoton_synthetic_mean,monoton_corr_synthetic_mean,faithfulness_correlation_synthetic_mean,monoton_uniform_std,monoton_corr_uniform_std,faithfulness_correlation_uniform_std,monoton_mean_std,monoton_corr_mean_std,faithfulness_correlation_mean_std,monoton_synthetic_std,monoton_corr_synthetic_std,faithfulness_correlation_synthetic_std,transformer,epochs,Datasets,Typ,Generation,models,method,tsr,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size
10,0.0,0.41400284142898763,0.21097655888079295,1.0,0.42307132338236386,0.560244724345246,1.0,0.3978918590514371,0.4726634131529687,0.0,0.2965806157198082,0.18391883258129835,0.0,0.2850572368115402,0.4746578170178219,0.0,0.26784820928941183,0.3577134010252707,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,LSTM,,,1000,random,uniform,SHAP,10,1
11,0.0,-0.03170944421336704,0.06353186720059842,1.0,-0.0034080990508185915,0.2200372218624019,1.0,-0.025261393455245213,-0.12552427315811612,0.0,0.4714269277035354,0.16611030539580043,0.0,0.4504758529792575,0.4340648866463629,0.0,0.4674587067436103,0.5803499344112288,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,LSTM,,,1000,random,uniform,Lime,10,1
12,0.0,0.004913411111892353,-0.02638403864772526,1.0,-0.013917728444749878,-0.02764904135364244,1.0,-0.11712557179702263,-0.03141659592122218,0.0,0.15803778861547213,0.1404744066355646,0.0,0.14626929337592293,0.15140413207033152,0.0,0.22309666997526328,0.15591347220417254,mutate_both,100,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,,,,,,,,
13,0.0,-0.01200538638692161,0.01516961984640677,1.0,0.014703632023916993,0.03647288295942454,1.0,-0.13635892514232809,-0.03550118933684352,0.0,0.13970869085727836,0.1442410134663338,0.0,0.13940313981584948,0.16662963498607458,0.0,0.19079606797732834,0.14204384171250858,authentic_opposing_information,100,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,,,,,,,,
14,0.0,0.21745710687456837,0.07359180670372482,1.0,0.17573361460511314,0.06870210451748197,1.0,0.11258191137645694,0.015032560871838446,0.0,0.1319674112666409,0.11534481524972862,0.0,0.12546372987912033,0.18292228604841748,0.0,0.15041843700490692,0.11631543363690637,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,FO,False,,,,,,
15,0.0,0.06307188331847938,0.10346573611131434,1.0,0.04929874111322639,0.041905695990113186,1.0,0.04160178732279735,-0.04887241902362831,0.0,0.20360590014365268,0.12824628683766578,0.0,0.16256541521493292,0.14492444993607437,0.0,0.16460277971774095,0.13445779667909397,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,SG,False,,,,,,
16,0.0,0.15885643106270658,0.03253372263810278,1.0,0.15588945808043056,0.10540058515806487,1.0,0.06232892403105953,-0.014962326413679417,0.0,0.17588373142918903,0.13147210653651678,0.0,0.17371543657618238,0.1873450049824453,0.0,0.1408158375097642,0.12284240559819205,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,GS,False,,,,,,
17,0.0,0.1866396549700399,0.05714442609934668,1.0,0.1873686191587106,0.002393988065466915,1.0,0.08771754329918607,-0.019009439002004518,0.0,0.15077222482689484,0.1434863000626416,0.0,0.15605748801945657,0.2005443547673031,0.0,0.2526200725354225,0.0960933630783991,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,GRAD,False,,,,,,
18,0.0,-0.07175167094685769,-0.044794345931746714,1.0,-0.14416375220518085,-0.016583607829288374,1.0,-0.019387680683653978,0.05496753193703245,0.0,0.1924147176988224,0.11972754336425205,0.0,0.14082209179050648,0.1474438266234262,0.0,0.20757474659351408,0.14779811269717877,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,FO,True,,,,,,
19,0.0,-0.06334908599076512,0.02901796403567796,1.0,-0.066172083813638,-0.03791356562367175,1.0,-0.03897416072656466,-0.01098366107203,0.0,0.17080699920812714,0.10092478523970214,0.0,0.1424169893183316,0.15848469701254883,0.0,0.15753864759276967,0.13970901846768635,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,SG,True,,,,,,
20,0.0,-0.014806873842964996,0.004373521337125851,1.0,-0.01581165564063211,0.022213023402778326,1.0,-0.02157828277070121,-0.002398214797777364,0.0,0.12112552371354822,0.09565956864872545,0.0,0.15794910187478184,0.13762823663899704,0.0,0.14220829340417157,0.1359080878458199,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,GS,True,,,,,,
21,0.0,-0.0680036072242908,-0.045650394273818055,1.0,-0.11390190236324492,-0.01173268815322748,1.0,-0.03241570361518164,-0.032897577826801194,0.0,0.20433978838239136,0.13969594076742978,0.0,0.1455301794222766,0.14352643278097416,0.0,0.17544420243896805,0.11617674689002316,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,GRAD,True,,,,,,
22,0.0,0.12396538646204873,0.06447526946678898,1.0,0.10567798417145187,0.08863578091863089,1.0,0.11767373222319807,-0.0009743862483177421,0.0,0.26214684570229163,0.1511643201195204,0.0,0.22814893796977662,0.12329773445638528,0.0,0.19911714132166994,0.16306511265247153,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,,,1000,random,uniform,SHAP,10,1
23,0.0,0.0045146092704209054,-0.07007453872189112,1.0,-0.07029533045596396,-0.053523393455825255,1.0,0.10394398577745485,0.030214068070381166,0.0,0.2621453443453279,0.12457977889503126,0.0,0.1543998308983724,0.1250647857150307,0.0,0.24579132491512226,0.16520793114384194,,,SimulatedTrainingData_SmallMiddle_AutoRegressive_F_1_TS_50.npy,SmallMiddle,AutoRegressive,CNN,,,1000,random,uniform,Lime,10,1
24,0.0,0.040373354167145804,0.05216140445527433,1.0,0.03802013814728933,0.01884316667838672,1.0,-0.04318678951223922,0.05673822949891734,0.0,0.2331450306797171,0.13568227405377437,0.0,0.22073191631667774,0.18768268003531602,0.0,0.21872534731537482,0.1239607298089764,mutate_both,100,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,
25,0.0,0.1414465038995589,0.06881399123690397,1.0,0.14339875503202676,0.007924713625794411,1.0,0.04369707913113504,0.05492611637165147,0.0,0.2647950855729096,0.15137468122390707,0.0,0.2648569962021799,0.21827565372469832,0.0,0.1974682134983594,0.205485888161999,authentic_opposing_information,100,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,,,,,,
26,0.0,0.7596665152172642,0.1311506431855211,1.0,0.6481903093355705,0.2578958107675943,1.0,0.37116648954477405,-0.01829212341067167,0.0,0.08964435121554999,0.17672488022644015,0.0,0.11589238148798357,0.23291162045461555,0.0,0.15318348395055453,0.11720303960449428,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,FO,False,,,,,,
27,0.0,0.3863171444884551,0.05792276689080448,1.0,0.34006242841701884,0.07548665361641572,1.0,0.1888764435212283,-0.0005272466876030217,0.0,0.2812969392685454,0.13429540260759146,0.0,0.24348955690748603,0.14766117599308082,0.0,0.25187181180047324,0.18853406434714962,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,SG,False,,,,,,
28,0.0,0.6398292828579,0.24077735995470043,1.0,0.5724647729091712,0.2809829270659022,1.0,0.4655735406175633,0.0276623436945057,0.0,0.14274943661296083,0.14665471675617486,0.0,0.13466260866187205,0.17138011573772471,0.0,0.15988071856882222,0.24340223622647195,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,GS,False,,,,,,
29,0.0,0.8673765193704834,0.23913308276480355,1.0,0.7431069843229893,0.31800971935487155,1.0,0.6713328811806635,0.15162202695790042,0.0,0.1125446359174347,0.17348576784134842,0.0,0.13753878337328557,0.20029764085074128,0.0,0.17243566615215822,0.2539884577363464,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,GRAD,False,,,,,,
30,0.0,-0.5110174474474042,-0.07218250231255262,1.0,-0.4968723362805866,-0.03451541023459611,1.0,-0.39027607096909384,-0.05592794314234643,0.0,0.11992300604072216,0.09974708129962115,0.0,0.15852727591840535,0.11557810715318113,0.0,0.20765902416531562,0.1900822032096749,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,FO,True,,,,,,
31,0.0,-0.02953566390075436,0.010074847536786806,1.0,-0.04387167680477421,0.0044381222478731275,1.0,-0.014985360804427177,-0.0755768523905587,0.0,0.12880116219276613,0.10639630452268312,0.0,0.10296998122963512,0.1447412478400681,0.0,0.08358851162818134,0.136863363359729,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,SG,True,,,,,,
32,0.0,0.00736072390579256,0.0027031877471966987,1.0,0.010473396447532956,-0.01609471945233242,1.0,0.003488790344172009,-0.04492351861421202,0.0,0.11971932566206729,0.11735358787589663,0.0,0.1281254847426194,0.11938059040132866,0.0,0.10910828896871977,0.13886022591449226,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,GS,True,,,,,,
33,0.0,-0.5207118492035752,-0.06177905479689912,1.0,-0.5022002377109601,-0.07516588271103389,1.0,-0.3018256081286299,0.04665938514152725,0.0,0.10773840907630315,0.08380562933521694,0.0,0.14087310547363605,0.1361854338030518,0.0,0.15859987769808653,0.16094353006419468,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,GRAD,True,,,,,,
34,0.0,0.39210243382068555,0.24578010739176243,1.0,0.3326841910481302,0.1955668104229378,1.0,0.2717590174095313,0.09238889334782636,0.0,0.11235042617354761,0.16259562911814315,0.0,0.10106018189184399,0.17710188084372835,0.0,0.1604537469670841,0.17753473067001033,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,1000,random,uniform,SHAP,10,1
35,0.0,-0.010381136560098505,-0.041691153070743565,1.0,0.0020692697567010867,-0.06524171784869802,1.0,-0.1750722337493857,0.015047553467781138,0.0,0.21656085311202003,0.08677750166236918,0.0,0.2306275962039993,0.12419785453509039,0.0,0.2072356456095862,0.18058798880955582,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,LSTM,,,1000,random,uniform,Lime,10,1
36,0.0,0.03217708741358357,0.020864518296290817,1.0,0.06157621404712447,0.0016542377446717813,1.0,-0.04158148510435125,-0.004773183892944804,0.0,0.21337344887083598,0.10701403898414494,0.0,0.1530746374364126,0.1913274128067638,0.0,0.1928771090535218,0.11366403738031133,mutate_both,100,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,
37,0.0,-0.023720902466435847,0.029350502952863948,1.0,-0.022496921432722798,0.01552529841215225,1.0,0.03516446210298159,-0.015111815882502771,0.0,0.15912293992665233,0.10164365133653686,0.0,0.14344239499495748,0.1328174644358863,0.0,0.2285434638121728,0.12289408960019989,authentic_opposing_information,100,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,,,,,,
38,0.0,0.2817022552298616,0.1471313380556818,1.0,0.3171445845408686,0.22413388860671724,1.0,0.20541033133014758,0.004826345877445397,0.0,0.18757442033158186,0.17795623457940196,0.0,0.12012757114511825,0.23657196204311245,0.0,0.2006519452411419,0.14619318883084836,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,FO,False,,,,,,
39,0.0,0.15197156352063054,-0.04195035580416638,1.0,0.12607714983293677,0.051253996005055924,1.0,0.09603199406911092,-0.047473544276822995,0.0,0.17686678888853097,0.13759932998463342,0.0,0.1808586833286949,0.17855736444184786,0.0,0.15563342697974578,0.12913316507418218,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,SG,False,,,,,,
40,0.0,0.1870941785187034,0.12745827994568099,1.0,0.20304826182529573,0.11733701206633147,1.0,0.15006634852793926,-0.02399848806388278,0.0,0.1750244571473221,0.15915032916569394,0.0,0.1756572008211307,0.21346368197733898,0.0,0.19371599472543066,0.1169974653187977,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,GS,False,,,,,,
41,0.0,0.2725258374577081,0.09500209084292564,1.0,0.2809091233540752,0.16044267977968368,1.0,0.1530388770394901,0.06194882178217468,0.0,0.1760255731313378,0.14580205255182174,0.0,0.12340852522102358,0.15664786041931167,0.0,0.16872327012828248,0.17651747570587786,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,GRAD,False,,,,,,
42,0.0,-0.1674853417738063,-0.05254070665387286,1.0,-0.21540818556240693,-0.04671600319948486,1.0,-0.10690792454680445,0.010736173619333501,0.0,0.17265912258161853,0.1137043806193244,0.0,0.11714175646574186,0.11695106871397931,0.0,0.19429621264899286,0.1088034796216771,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,FO,True,,,,,,
43,0.0,0.10097764856155227,-0.018114458723180276,1.0,0.010590061732331874,0.04809568242483358,1.0,0.02487500236504902,-0.001473767803516661,0.0,0.1260938094228622,0.10169631948947712,0.0,0.15993682251461977,0.1736793814082103,0.0,0.1619502389046073,0.14441746423538357,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,SG,True,,,,,,
44,0.0,-0.022993737275716263,0.003509144423128245,1.0,-0.06185945222080007,-0.04750145514693142,1.0,-0.011596503339953771,-0.011227128836729485,0.0,0.14098513921824632,0.11896905541121153,0.0,0.12812650462314157,0.16011122363623345,0.0,0.12081924804855608,0.10856719947141422,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,GS,True,,,,,,
45,0.0,-0.2043812059666006,-0.040884075329952654,1.0,-0.24879090786911906,-0.06529687136593718,1.0,-0.12291018852983049,-0.02408030170548568,0.0,0.1314039847622999,0.10375209915139164,0.0,0.08170535779423233,0.13121520587017751,0.0,0.18960292129554743,0.12812524008973533,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,GRAD,True,,,,,,
46,0.0,0.1813670761279834,0.09839732683505709,1.0,0.17944351953936072,0.12684661724165608,1.0,0.10432249146692618,-0.0029672334453602865,0.0,0.1720945082689438,0.12826852482513476,0.0,0.1630679879873958,0.13608202626432495,0.0,0.20278908386337394,0.13526046808204278,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,1000,random,uniform,SHAP,10,1
47,0.0,-0.17542607694930437,-0.024554479674773096,1.0,-0.15285362413047,-0.04028593953763333,1.0,-0.16383602564431948,0.0033914243219934754,0.0,0.18307226889396,0.11879623899720816,0.0,0.17915385557922145,0.10645841702241718,0.0,0.25030504912651685,0.12307223813695915,,,SimulatedTrainingData_RareTime_AutoRegressive_F_1_TS_50.npy,RareTime,AutoRegressive,CNN,,,1000,random,uniform,Lime,10,1
48,0.0,0.04494692883437647,0.06022906121169138,1.0,0.013464068857703623,0.061150998114733,1.0,-0.00469018221122897,0.03577165814558527,0.0,0.19173408786698168,0.1285181129708335,0.0,0.16421225406008164,0.11124552541851603,0.0,0.15673510257289952,0.10471695227894189,mutate_both,100,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,,,,,,,,
49,0.0,0.011431261807127268,-0.032848149142621574,1.0,0.03364844843333936,-0.00539802599945695,1.0,0.013301707722358929,0.04093808270032794,0.0,0.16824332959114194,0.08833239527921145,0.0,0.14695647019849936,0.1332284738814603,0.0,0.16435147596357097,0.16988120818183083,authentic_opposing_information,100,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,,,,,,,,
50,0.0,0.2045522208883553,-0.03872881449086028,1.0,0.1533200282507665,-0.01426103924371302,1.0,0.1166924542941096,-0.06603290310529729,0.0,0.1662618556907436,0.11449939922437985,0.0,0.14111125365444463,0.17829225430680665,0.0,0.13621896713408138,0.1474829077905291,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,FO,False,,,,,,
51,0.0,0.08930132052821127,0.014317480556069717,1.0,0.06644052673923177,-0.021681584008944554,1.0,0.10982611623753065,-0.06413834780718505,0.0,0.26915594459976455,0.14770813850476686,0.0,0.1894044085065137,0.17147108150856258,0.0,0.19759333277463123,0.18080666624422223,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,SG,False,,,,,,
52,0.0,0.06331332533013205,-0.04977244484335869,1.0,0.05909279444181881,-0.06858623518877685,1.0,0.04608078478171494,0.008447572898791644,0.0,0.15256242102621365,0.13794133386141702,0.0,0.11318167325250739,0.15141032874935256,0.0,0.16239663495356257,0.15098135185648875,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,GS,False,,,,,,
53,0.0,0.1660696278511405,-0.06276515718651933,1.0,0.13946292699636864,-0.024113566200733065,1.0,0.12403145978733505,-0.0011526335003529196,0.0,0.12000258383254163,0.08023910265194631,0.0,0.17518699577565092,0.17980980776043115,0.0,0.1304482499288016,0.14739082774068554,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,GRAD,False,,,,,,
54,0.0,-0.12044989176768092,0.03407869494707738,1.0,-0.20749590262685658,0.007417230319351151,1.0,-0.07667425739689794,0.023485827179281937,0.0,0.1299142623528278,0.08826215518679587,0.0,0.1256918156212864,0.1266477644534445,0.0,0.16347382984074754,0.13351366276946608,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,FO,True,,,,,,
55,0.0,0.05786767562057067,0.03588601400708365,1.0,0.08613770740713941,-0.004873934226783727,1.0,0.0001531210687874155,-0.025925772895517746,0.0,0.10548256998501425,0.12183267111368427,0.0,0.10853492330130335,0.1723353154044893,0.0,0.08806674422937262,0.1318628237423933,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,SG,True,,,,,,
56,0.0,0.010182592929891019,-0.020054908704614384,1.0,-0.05735293015176842,-0.007119010485887931,1.0,-0.03170438832912328,-0.05785283190865457,0.0,0.12967608423881674,0.1411507197878157,0.0,0.14119291348632054,0.13760379664656774,0.0,0.12903057134791632,0.15810776065155618,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,GS,True,,,,,,
57,0.0,-0.08269029153541252,0.004891819571800896,1.0,-0.18490715390244555,-0.008004715427331733,1.0,-0.04973312413057677,0.012997743572216513,0.0,0.11910787400759025,0.09496187380765982,0.0,0.13430786278949935,0.10934556320561159,0.0,0.13779021485694923,0.08343883469005697,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,GRAD,True,,,,,,
58,0.0,0.30005121611637764,0.07753651555600087,1.0,0.11965458697265367,0.08032911208795093,1.0,0.214359711070776,0.067182829309417,0.0,0.14395450561267703,0.16092045861659646,0.0,0.15838424276984892,0.19675662247126482,0.0,0.15277051262030883,0.0997101215592231,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,,,1000,random,uniform,SHAP,10,1
59,0.0,-0.055205727984460565,0.04804013052356086,1.0,0.03845963412524875,0.08523367316740862,1.0,-0.04712208085482415,-0.03317136941538577,0.0,0.3152673878335423,0.1708102029612484,0.0,0.2065351633339661,0.19897157398999543,0.0,0.17911653666945984,0.2602292162746907,,,SimulatedTrainingData_PostionalTime_NARMA_F_1_TS_50.npy,PostionalTime,NARMA,CNN,,,1000,random,uniform,Lime,10,1
60,0.0,0.0037651585081363717,-0.0036238079705021423,1.0,0.026835768212883103,0.04218674148484474,1.0,-0.018349045681736682,0.01746028350742133,0.0,0.11377056922122182,0.08976571364636388,0.0,0.14742838454399126,0.13957307514343997,0.0,0.15760131570239097,0.15203279687154192,mutate_both,100,SimulatedTrainingData_PostionalTime_Box_F_1_TS_50.npy,PostionalTime,Box,CNN,,,,,,,,
61,0.0,-0.019795771486119735,0.0002610742831620133,1.0,0.001524288161309771,0.013291112473090236,1.0,-0.051761252817891665,0.02226990918706449,0.0,0.1279700920497012,0.11675100506124708,0.0,0.1311223714614694,0.1806901961762894,0.0,0.1540790202313284,0.1148659899371427,authentic_opposing_information,100,SimulatedTrainingData_PostionalTime_Box_F_1_TS_50.npy,PostionalTime,Box,CNN,,,,,,,,
62,0.0,0.23899639855942376,-0.01492770894108551,1.0,0.18566626650660262,0.014135628539229478,1.0,0.15689315726290515,0.02428439007172315,0.0,0.12208171857851101,0.1711995953611962,0.0,0.1430550615195125,0.17821657041389796,0.0,0.18951885971702317,0.10689398755537508,,,SimulatedTrainingData_PostionalTime_Box_F_1_TS_50.npy,PostionalTime,Box,CNN,FO,False,,,,,,
63,0.0,0.04961824729891956,0.0006079647570140706,1.0,0.06824969987995198,-0.019310161687025654,1.0,0.014175270108043213,-0.0018356267145340263,0.0,0.15920406734655876,0.1176768743045255,0.0,0.13963197920394677,0.14792520619703753,0.0,0.18407321895485898,0.1268837306576114,,,SimulatedTrainingData_PostionalTime_Box_F_1_TS_50.npy,PostionalTime,Box,CNN,SG,False,,,,,,
